artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
the magpie salute,time will tell - live,4D2TZDz36KBqD5FeC5c8wT,31,0.0682,0.653,438280,0.649,0.0122,C,0.699,-7.023,Major,0.0386,139.101,4,0.566
hannibal buress,timeshare troubles - live,7wxSELeZmGpt0CZzJBXZYk,35,0.855,0.632,405133,0.816,0.0,D,0.565,-5.123,Major,0.948,86.172,4,0.373
stevie ray vaughan,"tin pan alley (aka roughest place in town) - live at ripley's music hall, philadelphia, pa, oct. 20, 1983",3iT5cAn1HFF5VUCDqfRlte,26,0.401,0.347,494040,0.39,0.158,F#,0.768,-15.069,Minor,0.0405,112.934,3,0.464
the civil wars,tip of my tongue - live at eddie's attic,42N2kVHg4caj0rWmYK86Xt,43,0.848,0.537,200120,0.543,0.0,E,0.659,-9.504,Minor,0.181,113.984,4,0.715
shane & shane,tis so sweet (live),7poa7ZWG5aJ8sE9a8ZQln5,43,0.683,0.442,379348,0.388,1.02e-05,D,0.139,-10.186,Major,0.0286,101.99,4,0.215
hozier,to be alone - live,41JqWkBv5VC8bBP4I1uPDN,50,0.861,0.516,310507,0.126,1.37e-05,C,0.709,-13.132,Minor,0.0448,131.417,4,0.275
hozier,to be alone - live from spotify sxsw 2014,1GFQ9s7JF1odIlOCCQ5re0,48,0.557,0.637,319878,0.184,5.65e-06,C,0.633,-8.182,Minor,0.0347,128.623,4,0.176
hillsong worship,to be like you - live,3s0IJQHm5xtEFQ3iHISGdt,38,0.451,0.335,372280,0.45,0.0,C,0.234,-7.994,Major,0.0292,139.815,4,0.254
amy winehouse,to know him is to love him - live,0wIuNdGPbzapCuHYSI3ho5,49,0.934,0.474,144080,0.195,4.24e-05,C,0.0859,-8.801,Major,0.0499,170.12,3,0.385
hillsong worship,to know your name - live,5pFKIgyEFJOGWwquTYc9Eo,28,0.0221,0.292,355693,0.499,3.33e-06,D,0.468,-7.673,Major,0.03,152.435,4,0.0389
hillsong young & free,to my knees - live,0Ofr0P002SYAWaDqWZrzkh,50,0.472,0.502,473293,0.309,1.16e-05,C,0.713,-10.518,Major,0.0251,98.995,3,0.201
hillsong united,to the ends of the earth - live,1pkDhga9p0T8oege007SlA,25,0.248,0.399,353080,0.578,1.53e-05,G,0.159,-7.67,Major,0.0283,147.978,4,0.239
upperroom,to the one (live),7aJeq9pEDHSxOA1xcRlT9u,54,0.184,0.207,448808,0.551,0.0,F#,0.107,-7.227,Major,0.0392,158.855,3,0.131
john denver,"today - live at five seasons center, cedar rapids, ia - december 1987",3TgEGPkT2iQ8U2kW6IlIeU,41,0.856,0.417,268867,0.183,8.49e-06,F,0.709,-16.57,Major,0.0301,102.725,3,0.374
hillsong united,tomalo (take it all) - live,2AaEdKE4va8F0Objs2WzO2,31,0.0289,0.523,188400,0.938,0.0,B,0.517,-5.607,Major,0.0472,149.957,4,0.427
mxpx,tomorrow's another day - live,2hDIpS9zLkasSZ1ErmAOUH,21,0.000257,0.215,252667,0.936,0.000166,A#,0.755,-6.887,Minor,0.0654,98.699,4,0.324
stephen lynch,too jesusy - live,3vf4zGWK0CBekFH1lapWjP,24,0.619,0.464,300320,0.566,0.0,C,0.26,-10.171,Major,0.551,105.128,4,0.547
bill engvall,too much information (cause i'm the dad) - live,03W0T2tLkXdD4Sb03T1Bos,27,0.819,0.502,266760,0.77,0.0,G,0.71,-15.017,Major,0.929,94.241,4,0.128
lcd soundsystem,too much love - live at madison square garden,3Gi1KZanZEKf9j9G9yVneI,29,0.000116,0.7,282307,0.9,0.804,F#,0.762,-11.823,Major,0.041,119.708,4,0.791
the specials,too much too young - live,7ifbSG1pWiA4fEbtMWL63q,25,0.0309,0.788,365693,0.599,0.303,D,0.288,-9.126,Major,0.0403,134.337,4,0.873
giacomo puccini,"tosca, sc 69, act i: mario! mario! ...son qui! (live)",1BWv4TNl0ej9OA4ZQUXrdv,22,0.976,0.289,179427,0.289,0.148,G#,0.171,-10.564,Major,0.0391,81.733,4,0.194
giacomo puccini,tosca: e lucevan le stelle - live,0OqdM706wNhikquEqLq2RC,28,0.982,0.238,188733,0.311,0.00394,B,0.689,-7.547,Minor,0.0373,87.389,4,0.0559
luciano pavarotti,tosca: recondita armonia - live,5tGbVyLKh7FtIHdsI9GVnn,23,0.96,0.289,157333,0.52,0.00857,F,0.696,-12.403,Major,0.0916,84.141,3,0.268
hillsong worship,touch of heaven - live,0pfm3xmeB1xNdTcKap5Jum,58,0.133,0.4,427547,0.438,0.0,A,0.104,-7.934,Major,0.0295,134.893,4,0.221
hillsong worship,touch of heaven - live/acoustic,2WZxGKwbxjizNdwjYryw8f,50,0.878,0.531,377627,0.1,0.0,A,0.106,-13.916,Major,0.0314,134.806,4,0.096
hillsong united,touch the sky - live,58FzruYGlx4sL3FWFWK4EB,46,0.577,0.471,245120,0.363,0.0,A,0.141,-10.125,Major,0.0302,87.479,4,0.115
influence music,touching heaven - live,6KMVhRrDjYUVFrFnDpm0CL,36,0.075,0.447,183642,0.8,3.32e-05,F,0.796,-5.477,Major,0.034,147.964,4,0.448
kevin hart,tough guy and fighting - live,6RzKzVflJdlZFLUAhM59zI,21,0.926,0.65,399907,0.453,0.0,C#,0.24,-13.322,Major,0.934,89.249,4,0.468
bonobo,towers - live,6W7pV0pC9wKSsbLBgP33qf,34,0.568,0.43,365493,0.376,0.0808,A,0.0874,-10.567,Minor,0.0358,134.997,4,0.518
slightly stoopid,train 1 & 2 - live,1Tzsk57FzLn0tdO7r4VaG6,24,0.000403,0.458,521301,0.794,0.301,B,0.213,-8.038,Major,0.0743,120.094,4,0.321
hillsong worship,transfiguration - live,79lAi6ZeFt9Wsn4GyD6IaZ,53,0.0312,0.269,336520,0.607,1.34e-05,C,0.697,-7.164,Major,0.0332,147.099,4,0.152
against me!,transgender dysphoria blues - live,2idunVx1C9ndoOkdiaGQ8i,22,0.00085,0.525,206267,0.993,0.0,A,0.72,-3.701,Major,0.0483,108.033,4,0.704
dj shadow,"transmission mountain - live at albert hall, manchester, england, 2017",4ldBo0CmlPtM8cNzUtHX6h,32,0.0363,0.259,440307,0.523,0.822,C#,0.716,-9.354,Major,0.0425,136.141,4,0.0352
jimmy cliff,trapped - live at kcrw / 2012,3Au8fog7TOBwVzkuOdgiaP,28,0.762,0.623,260347,0.243,1.87e-06,G,0.21,-11.604,Major,0.0921,168.536,4,0.503
rodney carrington,travel pillow - live at the majestic theater/2007,01pXZwj5QhF6aQGPTKkdRi,22,0.864,0.493,73013,0.851,0.0,E,0.772,-9.463,Minor,0.937,132.999,3,0.0837
lynyrd skynyrd,travelin' man - live,5VkA7HpWBHb8MlQo6MxKPv,33,0.161,0.524,290893,0.713,1.98e-05,B,0.404,-6.472,Major,0.0406,93.383,4,0.497
bob seger,travelin' man - live in detroit/1975,2duHuwtyCt5hoRjg6Ijoee,44,0.0277,0.39,280173,0.898,0.000847,D,0.0905,-4.006,Major,0.133,119.714,4,0.186
gov't mule,"traveling tune, pt. 1 (live)",4LrIsWj9XDrWJzYb1hxm2F,29,0.0653,0.435,202107,0.79,6.29e-06,B,0.696,-6.306,Major,0.0341,79.365,4,0.423
gary clark jr.,travis county - live,2IIBoNBF73l8j3JrlXtwom,39,0.319,0.284,222053,0.914,0.0176,G,0.707,-3.853,Minor,0.0652,168.965,4,0.594
upperroom,tremble (live),3tgmb5Mg3bD5MSw6TqcJ49,49,0.0313,0.258,449800,0.715,0.000224,G#,0.126,-4.97,Minor,0.0553,147.413,4,0.181
mosaic msc,tremble - live,35GACeX8Zl55jp29xFbvvo,70,0.221,0.329,309093,0.682,0.0,C,0.19,-6.374,Major,0.0526,148.029,4,0.162
the wood brothers,tried and tempted - live,5vU4qsDuRBJtom5BFgYDd7,41,0.135,0.483,274480,0.453,0.00262,B,0.497,-10.356,Minor,0.0404,99.166,4,0.198
little feat,"tripe face boogie - live at the rainbow theatre, london, uk, 8/3/1977",7s6bATcsdbDEt2XgZ15m5b,24,0.0205,0.296,429467,0.849,0.0593,A,0.759,-7.68,Major,0.0991,169.398,4,0.509
richard wagner,"tristan und isolde, wwv 90 / act 3: mild und leise wie er lächelt - live",5IlwoNhsF1QC4HoDke1rjO,21,0.97,0.209,375373,0.268,0.0129,E,0.14,-13.864,Major,0.0416,92.349,4,0.0371
richard wagner,"tristan und isolde, wwv 90 / act 3: prelude - live",47jUee4A3dLKPXcjYDw5gP,24,0.849,0.0712,483133,0.00664,0.437,F,0.103,-37.312,Minor,0.0498,78.621,5,0.0312
the wood brothers,trouble in mind - live,6MCuxRUXvt8x6xP6KSb3D1,29,0.872,0.496,191307,0.159,0.00384,A,0.699,-10.496,Major,0.0364,128.508,4,0.303
nina simone,trouble in mind - live in new york/1965,05HYbIc3Vj7QUP6vMBU1Y7,43,0.813,0.492,160840,0.359,0.0,C,0.0901,-10.522,Minor,0.0388,105.186,4,0.727
against me!,true trans soul rebel - live,49WK95J0cOGIodKXspgn0g,23,0.00166,0.36,231680,0.982,0.000175,A#,0.693,-4.263,Major,0.127,165.967,4,0.27
hillsong young & free,trust - live,3D4oYI0QoT7FiEjbyd1Ngn,43,0.0254,0.488,290533,0.56,0.0,A#,0.702,-7.915,Minor,0.03,124.97,4,0.104
jason upton,trust in you - instrumental (live),6JwidqY6CfHzg95OFI3mNS,26,0.808,0.188,275435,0.235,0.0453,D,0.142,-10.927,Major,0.0326,62.669,5,0.0396
north point insideout,trust it all - live,3zdtn8xJr6XAaYbDTbl3oX,37,0.00268,0.421,284173,0.835,2.33e-06,C,0.307,-5.032,Major,0.04,140.024,4,0.229
john mayer trio,try - live in concert,4OZtDR79Lwz1DblkJffzf3,36,0.346,0.405,413293,0.911,0.0687,G,0.695,-6.842,Minor,0.0561,118.461,4,0.306
justice,tthhee ppaarrttyy - live version,0zeStHAux6LSeWSdY5G3LM,31,0.268,0.477,166987,0.998,0.635,G,0.553,-2.419,Major,0.272,127.427,4,0.0848
daddy yankee,tu principe - live,1hhsvQa8lGsqG5600rrHbh,42,0.12,0.772,215893,0.949,0.0,B,0.752,-2.756,Major,0.0955,93.993,4,0.523
jackie greene,tupelo - live,3AdMXJ2OlrZGHvXTQz6ivI,28,0.158,0.69,351810,0.35,0.000364,F#,0.0839,-12.785,Major,0.0429,114.495,4,0.681
giacomo puccini,"turandot / act 3: ""nessun dorma"" - live",2FdihHkLKxVgssoD1vyFO4,35,0.957,0.118,211093,0.384,0.00271,D,0.687,-14.579,Major,0.0666,66.977,4,0.193
andrea bocelli,"turandot / act 3: turandot / act 3: ""nessun dorma!"" - live at central park, new york/2011",1GqszY8D6qlMHY7KmA5wE8,51,0.943,0.167,247010,0.412,0.000121,D,0.757,-9.841,Major,0.0357,88.113,4,0.193
luciano pavarotti,turandot: nessum dorma - live,1iCNdJ0EHqXC3lgbtsccAl,34,0.945,0.157,185160,0.633,0.00806,D,0.687,-9.769,Major,0.174,91.653,3,0.277
giacomo puccini,turandot: nessun dorma - live,61VWOrToid0xoulzLLOAVn,39,0.735,0.167,211520,0.429,0.0901,D,0.699,-9.308,Major,0.045,88.541,4,0.0883
planetshakers,turn it up - live,0th8QfbS45rUXwuRkk1xsX,55,0.000868,0.548,224653,0.989,0.0,E,0.444,-2.973,Major,0.103,123.988,4,0.277
bob seger,turn the page - live,3P2XAL8UpPBM3nfvuEjHHE,50,0.193,0.528,302563,0.362,0.0,A,0.794,-10.352,Major,0.0322,78.801,4,0.305
bob seger,turn the page - live in detroit/1975,6rjMQscV8vUrjKXAsU9hNi,63,0.155,0.535,301187,0.376,0.0,A,0.592,-10.004,Major,0.0331,78.827,4,0.285
phish,tweezer - live,2w8gYoxJeWUax1PT67z159,27,0.00868,0.323,1326560,0.889,0.766,G,0.728,-7.538,Major,0.0394,103.558,4,0.607
city and colour,"twilight - live in glace bay, ns may 11th, 2017",2XnXUSw8cFER68OhzwEX3A,36,0.951,0.602,255914,0.194,0.0,D,0.709,-12.405,Major,0.0332,119.653,4,0.219
phish,twist (live) - 7/23/17 red velvet,7bSpTQPBOQU2xiVl4LVS9K,34,0.472,0.495,1249973,0.511,0.752,G#,0.601,-11.33,Major,0.0328,123.962,4,0.519
upperroom,two left feet (live) [spontaneous] (feat. meredith mauldin & joel figueroa),5DYsf7QA3qQUmtmWfNvOse,34,0.0516,0.448,201062,0.796,0.0,D,0.357,-8.312,Major,0.0463,143.949,4,0.374
babyface,two occasions (live) - live version,6SoTirMFTzsTEnxEXaDvPy,41,0.0115,0.562,352867,0.528,0.00064,A,0.33,-11.893,Minor,0.0292,85.194,4,0.384
caramelos de cianuro,ultimo polvo - live from paris,6XcarCIlEZWglWwGXDu3NH,30,0.0826,0.479,346180,0.578,3.68e-05,F,0.501,-10.185,Major,0.051,119.708,4,0.339
matt redman,unbroken praise - live,00XkoyPrNWezkad1IYW4iV,38,0.525,0.528,312973,0.409,0.0,G,0.702,-6.473,Major,0.0265,133.966,4,0.185
seu worship,unchanging (live),0CR36IT2yvlbsGc9asIwQj,26,0.443,0.399,297514,0.545,0.0,E,0.191,-5.798,Major,0.0299,135.857,4,0.189
elevation worship,unchanging god - live,7pK7iS9CKGjj9iEeo2sQnw,27,0.0192,0.456,472000,0.513,0.00364,B,0.136,-7.75,Major,0.0283,136.03,4,0.148
urban rescue,unconditional (live),7BCi7ATnAP8Pz8UWaf9SiX,30,0.846,0.301,284118,0.289,0.00301,C,0.0966,-10.421,Major,0.0362,129.308,4,0.213
slightly stoopid,underneath the pressure - live,70mbTp5eRiQ6tfRp9ucETi,27,0.0165,0.575,136853,0.737,1.24e-05,A,0.332,-8.449,Major,0.0741,90.404,4,0.467
hillsong worship,unending love - live,74tKylADpQ0QOzrBwcjwIT,29,0.0501,0.181,380801,0.518,1.85e-05,D,0.111,-6.374,Major,0.0291,157.805,4,0.134
hannibal buress,unrequited love - live,0dWcJNcGr8iMOlb3FAarVq,38,0.846,0.664,159591,0.843,0.0,D,0.79,-6.634,Major,0.922,126.462,4,0.177
jesus culture,unstoppable love - live,5sFNgUNTWE8UymsyXCo9y4,44,0.102,0.372,552653,0.566,0.0,F,0.273,-7.837,Major,0.0329,148.038,4,0.106
planetshakers,unto god - live,0eFLlvVEPEl3aOzHXXFitM,36,0.047,0.305,514387,0.824,0.0,C,0.705,-5.765,Major,0.0561,153.911,4,0.125
the california honeydrops,up above my head (live),3qE23NzDl2j0kcTHcvHYqs,25,0.898,0.469,112573,0.331,2.01e-06,G#,0.413,-9.173,Major,0.0425,65.703,3,0.44
hillsong united,up in arms - live/acoustic version,1eITJ7H9pM374FqzbNBEIA,35,0.00235,0.557,289787,0.695,0.0,C,0.0956,-10.69,Major,0.0262,103.936,4,0.2
bill evans trio,up with the lark - live,21S9afiVK9qpCDu6NL1WlK,32,0.827,0.366,366018,0.447,0.864,G,0.736,-14.903,Major,0.0284,99.246,3,0.384
albert cummings,up your sleeve - live,3kEIR6eH1rL9GWQi1bayCG,26,0.00175,0.314,324441,0.756,0.0219,G#,0.114,-9.607,Major,0.0646,124.689,4,0.656
tedeschi trucks band,uptight - live,5MPa9Syy7QLdIeLZkcVsBi,26,0.0467,0.535,932493,0.595,0.644,C#,0.707,-12.025,Major,0.0393,139.559,4,0.356
lcd soundsystem,us v them - live at madison square garden,1C5clIP355I4ujVGQv4UCw,35,0.00341,0.547,561413,0.821,0.0504,A,0.615,-11.935,Major,0.0447,139.783,4,0.457
widespread panic,use me - live,1qf2nZSj8QJQRDQshWxA6P,33,0.339,0.337,507600,0.859,0.00655,B,0.78,-6.454,Minor,0.051,171.259,4,0.873
amy schumer,uti challenge (live),6RGzwPCFfgiGmgoacbZjTr,26,0.859,0.439,409816,0.436,0.0,F,0.715,-22.674,Minor,0.927,59.178,4,0.147
hillsong worship,valentine - live,5AabNgdrUPZJlXYe6VESBH,51,0.00202,0.359,319493,0.527,0.0,F,0.106,-7.733,Major,0.0323,81.019,4,0.0946
amy winehouse,"valerie - live at bbc radio 1 live lounge, london / 2007",6CQaVuICm1WVXyy3SZ5jEI,68,0.751,0.739,233733,0.365,1.65e-06,F,0.161,-5.731,Minor,0.0415,96.095,4,0.699
new order,vanishing point - live at mif,7eRUENvZFt0tVVX4MiUL0F,32,0.164,0.586,342400,0.98,0.0936,A#,0.734,-7.008,Major,0.0388,125.009,4,0.803
hillsong en español,vasijas rotas (sublime gracia) - live,1AyjOXePPsDrPmA6ktkkN9,44,0.252,0.369,572413,0.512,0.00331,G,0.718,-6.765,Major,0.0284,140.836,4,0.11
hillsong united,venga tu reino (kingdom come) - live,1rinF2Ew5dJy5InoZneOup,24,0.00175,0.384,298533,0.841,0.0267,B,0.125,-7.777,Minor,0.0333,149.896,4,0.285
wolfgang amadeus mozart,"vesperae solennes de confessore in c major, k. 339: 5. laudate dominum omnes gentes - live",7MlHucv0JlJLiWlMjgXA0e,33,0.967,0.185,270000,0.0594,0.0574,F,0.102,-26.269,Major,0.0446,91.909,3,0.038
caramelos de cianuro,veterana - live from paris,26JCqdpYa65ESUFFAmLOZJ,24,0.0398,0.529,227823,0.728,0.0,D,0.471,-9.58,Major,0.123,142.906,4,0.424
darlene zschech,victor's crown - live,1C1cV8Xa7LjrgE29Pez7yp,50,0.00265,0.254,444493,0.718,0.0,C,0.141,-6.915,Major,0.0392,147.699,4,0.244
bethel music,victory is yours (live),2exeXJIkO5ZIuLODaAxIuJ,58,0.0105,0.418,333080,0.786,0.0,A,0.342,-5.257,Major,0.0471,139.92,4,0.0656
hillsong en español,vida tú me das - live,2JIvMLFzizmS1O6V8JwNhJ,39,0.00284,0.645,213747,0.792,0.0,C#,0.108,-5.298,Minor,0.041,128.025,4,0.725
la secta allstar,vino viejo - live,5vXOuIfulqeL6SI4ndFHwG,23,0.00546,0.37,424267,0.776,0.0,F#,0.276,-8.904,Minor,0.0715,120.974,4,0.607
ludwig van beethoven,"violin romance no. 1 in g major, op. 40 - live",7cX3HrBIkvFamOwlEcwwQq,34,0.954,0.317,421453,0.0557,0.592,G,0.14,-20.168,Major,0.0445,114.838,4,0.145
césar franck,"violin sonata in a major, fwv 8: iii. recitativo. fantasia (live)",3X9DO6UBp329EMJs3HGlk9,33,0.96,0.244,375217,0.472,0.0647,D,0.379,-10.033,Major,0.0365,103.363,4,0.0905
hillsong en español,vivo estás - live,4CmLgGj4bE4I3ElkuiS9Ph,39,0.00563,0.734,228160,0.732,1.96e-05,C#,0.0576,-4.477,Minor,0.0435,131.978,4,0.68
voltio,voltio (live),3DneCEkBhWz7Qy92mcNzW0,21,0.0352,0.872,181147,0.717,0.0,G,0.0428,-9.769,Major,0.134,104.999,4,0.834
jimi hendrix,"voodoo child (slight return) - live at the woodstock music & art fair, august 18, 1969",7kh56hGsZme1loWCPUETB9,30,0.00112,0.268,820053,0.962,0.0835,E,0.484,-3.622,Major,0.174,107.745,4,0.472
eric clapton,voodoo chile - live from madison square garden,5Lswt1DlVfvT9O7In3X3n6,29,0.254,0.26,983480,0.616,0.755,A,0.799,-6.348,Minor,0.0368,186.539,3,0.633
susan tedeschi,voodoo woman - live,7m7eW3beRpzcyCPBwIu3l7,23,0.607,0.668,336680,0.792,4.7e-05,F,0.686,-4.968,Minor,0.094,95.81,4,0.78
los pericos,"voy caminando lento - live from teatro opera, buenos aires, argentina/1997",7yEbY15xQmLCEstpmx6W5z,40,0.173,0.6,82067,0.86,0.0109,A,0.47,-4.772,Major,0.0346,144.863,4,0.788
israel vibration,vulture - live 95,4IZHOXz1H1PWpC8fTupHmd,30,0.274,0.673,272507,0.625,0.053,G#,0.433,-8.522,Minor,0.0524,153.764,4,0.783
john mayer trio,vultures - live in concert,3XSzXvQ848So0wutUcdHaT,37,0.302,0.846,319240,0.507,0.0293,C#,0.513,-11.352,Minor,0.0396,97.944,4,0.736
jamie n commons,wade in the water - live at spotify house,6Iau4qVh6Douqjnyjq4GUi,32,0.78,0.666,95707,0.431,0.0,F,0.69,-9.831,Major,0.425,107.901,3,0.745
richard wagner,"wagner: der fliegende holländer, wwv 63, act 2: ""johohoe! traft ihr das schiff im meere an"" (senta, chorus) - live",1e4TxTGrRwuZqiquUkcxq9,22,0.969,0.225,419573,0.114,0.000171,G,0.207,-25.83,Minor,0.0642,75.736,3,0.0373
richard wagner,"wagner: der fliegende holländer, wwv 63: overture - live",2Bpp2OUDeeEpGoI1W1vxBK,20,0.972,0.144,653960,0.125,0.892,G,0.368,-21.098,Major,0.0393,90.574,4,0.0343
john mayer trio,wait until tomorrow - live in concert,2fvjiDGTsfYFrognon3p6m,35,0.165,0.597,254680,0.924,0.00743,C#,0.127,-6.544,Major,0.0425,109.841,4,0.799
santana,"waiting - live at the woodstock music & art fair, august 16, 1969",5zLXUaYlIqhTcm7OJVSqgb,29,0.765,0.338,284427,0.598,0.839,C,0.459,-13.432,Major,0.101,91.594,3,0.678
jesus culture,waiting here for you - live,2MWJzNDTsSCgP2dLAEeJTY,45,0.0715,0.346,434560,0.429,0.00318,C,0.378,-8.153,Major,0.0358,128.682,4,0.132
martin smith,"waiting here for you / majesty - live from cape town, south africa",1i2zft9EcBWbWyOZjingah,33,0.00664,0.425,490024,0.665,0.00021,C,0.265,-7.344,Major,0.0346,128.006,4,0.107
all sons & daughters,wake up - live,07DLPw0CHSspdvutu31SKC,36,0.044,0.505,399933,0.566,0.0,D,0.0753,-6.433,Major,0.029,85.99,4,0.233
simon & garfunkel,"wake up little susie - live at central park, new york, ny - september 19, 1981",3i10Co0CjEzd1UpamggnlT,45,0.45,0.628,138387,0.63,0.0,D,0.715,-13.674,Major,0.0389,95.529,4,0.559
face to face,walk the walk (live),2abWbVfPnsZnBNJv0yikQb,21,0.0262,0.466,207467,0.981,0.0,C,0.567,-4.472,Major,0.0944,116.924,4,0.446
jesus culture,walk with me - live,4e6NDyyGED9sYmgRAbQgme,42,0.0812,0.42,511747,0.484,6.96e-05,F,0.587,-7.901,Major,0.0287,146.059,4,0.0966
against me!,walking is still honest - live,02EW9ybZQ1jaBXxB0Rtw3J,21,0.11,0.343,152907,0.998,0.000236,D,0.331,-3.85,Major,0.211,141.756,4,0.105
seu worship,walking on water - live,0tddPmNOFpg6uTWEBtsnyC,33,0.349,0.428,281360,0.661,0.0123,A,0.444,-6.728,Minor,0.0458,134.752,4,0.254
bill evans trio,waltz for debby - live / take 2,6EC51OfUhguCbNp5H5SdGm,45,0.879,0.587,409640,0.216,0.746,F,0.0956,-21.979,Major,0.0454,89.055,3,0.554
brad mehldau,waltz for j. b. - live,5Sg6F9X6FUWo4DukSvZ9ro,38,0.993,0.324,364800,0.181,0.896,C,0.0883,-18.341,Major,0.0566,97.069,3,0.071
bob marley & the wailers,war - live at the rainbow,1b1c38nlKkYpwnxqeCuBfD,28,0.37,0.555,472893,0.822,2.97e-05,B,0.525,-6.729,Minor,0.116,88.667,4,0.566
bob marley & the wailers,war / no more trouble - live at ahoy hallen/1978,3OpD9ZqZd9Yx2bduA4FEM9,33,0.384,0.507,382907,0.615,0.0149,E,0.625,-10.957,Minor,0.422,169.871,4,0.597
bob marley & the wailers,"war / no more trouble - live at music hall, boston / 1978",1mBTt48oKx7cURmkKIv0hi,41,0.0791,0.606,363787,0.735,0.0,B,0.261,-8.123,Minor,0.0912,77.307,4,0.855
matisyahu,warrior - live,05yAiTa3FYwFn4F1rf2HEm,39,0.019,0.476,478800,0.709,0.0,A,0.735,-7.373,Major,0.0359,133.035,4,0.59
the prodigy,warrior's dance - live,4OpAHzySdyu85Chi1FfhWv,37,0.00395,0.28,296933,0.987,0.435,C#,0.457,-4.685,Major,0.219,137.042,4,0.105
upperroom,washed (live),3FFZDMsuT5WHuGbjjeQIGr,45,0.193,0.347,451635,0.614,0.0,B,0.0542,-6.336,Major,0.0399,143.677,4,0.189
united pursuit,waste it all (live) [feat. chris mc clarney],3XbgGsoNRkpXJiHZOCZkTA,43,0.298,0.265,506147,0.441,0.0,C,0.457,-9.913,Major,0.0311,141.751,4,0.185
kim walker-smith,waste it all - live,2hq9XhLXkTGQjlNPqukFvP,31,0.0254,0.3,380027,0.751,0.0,C#,0.143,-4.565,Minor,0.0326,104.094,4,0.162
masakatsu takagi,wave of light (live),3QbQ7uwNCMRbbwV3fMgZFC,38,0.357,0.45,258345,0.599,0.918,C#,0.661,-8.66,Minor,0.0362,131.306,4,0.629
phish,waves (live) - 7/23/17 red velvet,7ntLoaLAPyYodQMGbI3YYr,28,0.764,0.383,664933,0.441,0.574,A,0.398,-15.756,Major,0.0378,153.24,4,0.0643
louis armstrong,way down yonder in new orleans - live at lewisohm stadium,0DXkc9ei2BlPTglvkzgRen,31,0.713,0.611,280853,0.501,0.726,F,0.0659,-11.348,Major,0.0705,102.18,4,0.883
planetshakers,we are free - live,3rAjNKp5vIObS6sSiWZ9wB,43,3.46e-05,0.564,303627,0.96,0.000137,G,0.7,-3.27,Major,0.0624,124.0,4,0.253
jesus culture,we are hungry - live,5vEYCWGTF5SuH2nYCPqxdX,31,0.0357,0.188,421814,0.8,0.0907,A,0.336,-5.861,Major,0.0522,175.952,4,0.131
leeland,we are returning (live),1DQj0jRiB6akwyxfPS8xPz,30,0.0186,0.478,218547,0.745,0.000631,F,0.0987,-5.91,Major,0.0448,107.97,4,0.433
matt redman,we are the free - live,0IAHW8BtLVBN2PVPiWo7zE,44,0.000196,0.497,242627,0.924,0.0,A#,0.689,-5.152,Major,0.0904,145.066,4,0.514
life worship,we believe - live,6SKNe1vzI2lCiXMjHI2s43,30,0.00282,0.552,283373,0.743,0.000274,D,0.63,-6.751,Major,0.0346,127.955,4,0.0497
corey voss,we come - live,3VjzEvvMZhYVMnn0seOnsC,25,0.469,0.46,294176,0.536,0.0,D#,0.12,-7.449,Major,0.0335,139.923,4,0.125
gateway worship,we cry out - live,668P1q7NuVsr0s1XNpNx3j,31,0.437,0.244,391347,0.431,0.0,G,0.726,-7.819,Major,0.0345,135.875,4,0.178
bethel music,we dance (live),2oq908qDmARqhOlqVvEUbJ,56,0.948,0.286,281507,0.275,2.24e-06,C#,0.105,-10.263,Major,0.0355,72.054,4,0.378
slightly stoopid,we don't wanna go - live,7GUvmrHKDM8nVGAC4ppq9M,25,0.0042,0.476,192737,0.717,0.00157,G,0.741,-9.21,Major,0.123,168.106,4,0.617
passion,we fall down - live,6at7v0kxzVTPtqKVJTtIMt,30,0.715,0.271,168293,0.315,0.0,E,0.633,-9.456,Major,0.0305,142.698,4,0.537
city and colour,"we found each other in the dark - live in charlottetown, pei april 30th, 2017",6YF3dcOfjownnEaKsErFw2,33,0.923,0.384,386870,0.184,2.96e-05,C,0.706,-13.919,Major,0.0446,75.95,4,0.208
hillsong worship,we glorify your name - live,1qT7L7xNnHJ1ox7fwn6cim,30,0.0251,0.397,350280,0.625,7.85e-06,B,0.359,-6.827,Major,0.0304,129.933,4,0.123
will reagan,we have come (live),3IWbQVXQc30rNwjn3wxFFt,41,0.445,0.31,336600,0.404,1.1e-06,C,0.583,-12.795,Major,0.0462,86.692,4,0.366
corey voss,we know there's more - live,3k9xrRSFu49jc1Dj4WGuHi,26,0.331,0.339,339227,0.443,0.0,C,0.0818,-7.172,Major,0.0312,143.965,4,0.0749
nofx,we march to the beat of indifferent drum - live,2V9fTGQwfb0MYQHiqYWjXx,25,0.0941,0.614,340960,0.492,5.09e-05,F,0.504,-10.579,Major,0.0755,91.658,4,0.744
planetshakers,we speak life - live in melbourne,0xaWBwNigEKYi7YKTrlb1N,46,0.011,0.267,514941,0.644,5.9e-06,A#,0.157,-8.034,Major,0.0427,160.025,4,0.114
jesus culture,we stand - live,1fQpCXpQ1jKKpdeSCTBPDu,26,0.000658,0.371,331853,0.666,1.21e-05,A,0.62,-7.367,Major,0.0297,139.868,4,0.221
